crawl_timestamp,product_name,product_category,retail_price,discounted_price,discount_price,discount_percentage,product_rating,overall_rating,brand
2016-01-07,Luxemburg Strapless Bandaeu Women's Tube Bra,Clothing,799,299,500,63,0,0,Pink
2016-01-07,Grafion Fashion Women's Tube Bra,Clothing,899,279,620,69,0,0,Brown
2016-01-07,S4S Women's Full Coverage Bra,Clothing,949,300,649,68,0,0,Blue
2016-01-07,Vivity Women's Plunge Bra,Clothing,1000,299,701,70,4,4,White
2016-01-07,Vaishna Fashion Women's Full Coverage Bra,Clothing,200,92,108,54,0,0,Black
2016-01-07,Luxemburg Red Black and Pink Color Women's Tube Bra,Clothing,1299,499,800,62,3,3,Red
2016-01-07,Itsmuahlife by ItsMuahLife,Clothing,999,299,700,70,3,3,Pink
2016-01-07,Younky Fashion Women's Full Coverage Bra,Clothing,999,149,850,85,0,0,Red
2016-01-07,Younky Fashion Women's Full Coverage Bra,Clothing,999,149,850,85,0,0,Pink
2016-01-07,S4S Stylish Women's Push,Clothing,799,199,600,75,0,0,Purple
2016-01-07,S4S Stylish Women's Full Coverage Bra,Clothing,649,159,490,76,0,0,Purple
2016-01-07,S4S Stylish Women's Full Coverage Bra,Clothing,799,210,589,74,0,0,Grey
2016-01-07,Grafion Comfortable Women's Full Coverage Bra,Clothing,499,109,390,78,0,0,Pink
2016-01-07,S4S Stylish Women's Full Coverage Bra,Clothing,799,210,589,74,0,0,Purple
2016-01-07,Wolfie Shiningblack112 Women's Full Coverage Bra,Clothing,999,319,680,68,0,0,Black
2016-01-07,Tia by Ten on Ten Fashion Women's Full Coverage Bra,Clothing,1199,132,1067,89,0,0,Brown
2016-01-07,Tia by Ten on Ten Comforting Women's Full Coverage Bra,Clothing,599,232,367,61,0,0,Red
2016-01-07,Glus PerfectBody Women's T,Clothing,799,349,450,56,0,0,Blue
2016-01-07,Ladyland Cozy White Women's Full Coverage Bra,Clothing,799,349,450,56,5,5,White
2016-01-07,Shoba Tb Non Women's Tube Bra,Clothing,430,175,255,59,0,0,Black
2016-01-07,Glus Perfect Body Women's T,Clothing,899,399,500,56,0,0,Pink
2016-01-07,Madaam NonPadded Women's Tube Bra,Clothing,367,127,240,65,0,0,Purple
2016-01-07,Grafion Comfortable Women's Full Coverage Bra,Clothing,499,109,390,78,0,0,Black
2016-01-07,Ploomz Fashion Women's Push,Clothing,1600,449,1151,72,0,0,Peach
2016-01-07,Ploomz Fashion Women's Full Coverage Bra,Clothing,900,399,501,56,0,0,Baby Pink
2016-01-07,Lovinoform Latest Comfortable Stylist Non Padded Mauve Cotton Women's Full Coverage Bra,Clothing,1099,309,790,72,0,0,Mauve
2016-01-07,S4S Stylish Women's Push,Clothing,849,229,620,73,0,0,Pink
2016-01-07,PrivateLifes Leopard Bra Women's Push,Clothing,999,499,500,50,0,0,Leopard Print
2016-01-07,Lovinoform Latest Comfortable Stylist Non Padded Purple Cotton Women's Full Coverage Bra,Clothing,999,349,650,65,0,0,Purple
2016-01-07,Younky Fashion Women's Full Coverage Bra,Clothing,999,149,850,85,0,0,Beige
2016-01-07,Ploomz Fashion Women's T,Clothing,700,329,371,53,0,0,Dark Grey
2016-01-07,Vivity Women's Maternity Bra,Clothing,1000,299,701,70,0,0,White
2016-01-07,Tia by Ten on Ten Fashion Women's Push,Clothing,1199,270,929,78,5,5,Black
2016-01-07,Tia by Ten on Ten Lacy Women's Push,Clothing,1199,270,929,78,0,0,Maroon
2016-01-07,PrivateLifes Strapless Women's Push,Clothing,899,429,470,52,0,0,White
2016-01-07,Itsmuahlife by ItsMuahLife,Clothing,999,299,700,70,0,0,White
2016-01-07,Ploomz Pz,Clothing,800,349,451,56,0,0,Multicolor
2016-01-07,S4S Comfortable Women's Full Coverage Bra,Clothing,1049,400,649,62,0,0,White
2016-01-07,SK Dreams Fashion Women's Full Coverage Bra,Clothing,799,299,500,63,0,0,Multicolor
2016-01-07,Younky Women's Sports Bra,Clothing,999,199,800,80,1,1,Red
2016-01-07,Floozy Its My Choice Women's Push,Clothing,1299,299,1000,77,0,0,Bold Black
2016-01-07,Ploomz Women's T,Clothing,1000,399,601,60,0,0,Light Green
2016-01-07,Ploomz Fashion Women's Full Coverage Bra,Clothing,1000,349,651,65,0,0,Black
2016-01-07,PrivateLifes MultiStraps Women's T,Clothing,899,425,474,53,0,0,Black
2016-01-07,Glus Hug Me Women's Push,Clothing,1199,420,779,65,0,0,Green
2016-01-07,SAP Printed Padded Bra Women's Full Coverage Bra,Clothing,1700,550,1150,68,0,0,Black
2016-01-07,Riya Gold Women's Full Coverage Bra,Clothing,540,249,291,54,0,0,Multi
2016-01-07,Vaishna Fashion Women's Full Coverage Bra,Clothing,230,99,131,57,0,0,Black
2016-01-07,SAP Net Padded Women's Full Coverage Bra,Clothing,1700,550,1150,68,0,0,Maroon
2016-01-07,Ploomz Women's T,Clothing,900,329,571,63,0,0,Beige
2016-01-07,S4S Stylish Women's Push,Clothing,1049,379,670,64,0,0,Maroon
2016-01-07,Glus Perfect Body Women's T,Clothing,899,399,500,56,0,0,Red
2016-01-07,JSR Paris Beauty Pro Women's Full Coverage Bra,Clothing,499,214,285,57,3.5,3.5,Skin
2016-01-07,Tia by Ten on Ten Polka Women's Push,Clothing,1199,259,940,78,0,0,Pink
2016-01-07,Peches by Peches,Clothing,1199,549,650,54,0,0,Black
2016-01-07,Ploomz Women's T,Clothing,1000,349,651,65,0,0,Purple
2016-01-07,"ShowTime Women's Full Coverage, T",Clothing,599,140,459,77,0,0,White
2016-01-07,Urbaano Women's Full Coverage Bra,Clothing,450,199,251,56,0,0,Red
2016-01-07,Vivity Comfortable Women's Plunge Bra,Clothing,1200,299,901,75,0,0,Black
2016-01-07,Vivity Plain Women's Plunge Bra,Clothing,1000,299,701,70,0,0,Grey
2016-01-07,S4S Comfortable Women's Full Coverage Bra,Clothing,849,225,624,74,0,0,Pink
2016-01-07,Ploomz Women's Full Coverage Bra,Clothing,1100,399,701,64,0,0,Grey
2016-01-07,Glus PerfectCleavage Women's Balconette Bra,Clothing,999,410,589,59,0,0,White
2016-01-07,Status T,Clothing,500,199,301,60,0,0,White
2016-01-07,Grafion by Grafion,Clothing,1749,469,1280,73,0,0,White
2016-01-07,Ploomz Fashion Women's Full Coverage Bra,Clothing,800,329,471,59,0,0,Black
2016-01-07,SK Dreams Fashion Women's Full Coverage Bra,Clothing,799,333,466,58,5,5,Multicolor
2016-01-07,Grafion Comfort Feel Women's Full Coverage Bra,Clothing,1399,379,1020,73,0,0,Black
2016-01-07,Q,Clothing,309,125,184,60,5,5,Beige
2016-01-07,S4S Comfortable Women's Full Coverage Bra,Clothing,1049,419,630,60,0,0,Pink
2016-01-07,Vivity Comfortable Women's Plunge Bra,Clothing,1200,299,901,75,0,0,Blue
2016-01-07,Florentyne Women's Full Coverage Bra,Clothing,850,399,451,53,0,0,Black
2016-01-07,Floozy Its My Choice Women's Push,Clothing,1299,349,950,73,0,0,Bold Black
2016-01-07,Lovinoform Latest Comfortable Stylist Non Padded Mehroon Cotton Women's Full Coverage Bra,Clothing,1099,329,770,70,0,0,Mehroon
2016-01-07,Pink Pearl PD,Clothing,799,369,430,54,0,0,Multicolor
2016-01-07,Peches by Peches,Clothing,1149,574,575,50,0,0,Grey & White
2016-01-07,Grafion by Grafion,Clothing,599,279,320,53,0,0,Purple
2016-01-07,Muquam Stretchable Bandeau Women's Tube Bra,Clothing,1199,499,700,58,0,0,Black
2016-01-07,Zet Zone Fashionable Women's Full Coverage Bra,Clothing,899,379,520,58,0,0,Black
2016-01-07,Status Fashion Women's Push,Clothing,750,299,451,60,0,0,Purple
2016-01-07,Grafion Comfort Feel Women's Full Coverage Bra,Clothing,749,349,400,53,0,0,White
2016-01-07,Sherry by Sherry,Clothing,749,349,400,53,0,0,Skin
2016-01-07,Grafion by Grafion,Clothing,1449,379,1070,74,0,0,Black
2016-01-07,Younky Fashion Women's Full Coverage Bra,Clothing,999,149,850,85,0,0,Black
2016-01-07,Ploomz Fashion Women's Push,Clothing,1000,349,651,65,0,0,Purple
2016-01-07,Glus PerfectBody Women's T,Clothing,799,349,450,56,0,0,NavyBlue
2016-01-07,S4S Comfortable Women's Full Coverage Bra,Clothing,949,326,623,66,0,0,White
2016-01-07,Wolfie LaceRed117 Women's Push,Clothing,1099,320,779,71,5,5,Red
2016-01-07,Younky Women's Sports Bra,Clothing,999,199,800,80,4,4,Black
2016-01-07,S4S Printed Women's Full Coverage Bra,Clothing,1049,379,670,64,0,0,Red
2016-01-07,S4S Stylish Women's Full Coverage Bra,Clothing,799,179,620,78,0,0,Red
2016-01-07,Tia by Ten on Ten Bonnie Women's T,Clothing,999,399,600,60,0,0,Brown
2016-01-07,Vivity Women's Plunge Bra,Clothing,1000,299,701,70,5,5,Maroon
2016-01-07,Page3 P3TBS01 Women's Tube Bra,Clothing,399,160,239,60,0,0,Skin
2016-01-07,Urbaano Women's Full Coverage Bra,Clothing,300,129,171,57,0,0,Pink
2016-01-07,Secretlayer Black Softy Women's Full Coverage Bra,Clothing,799,399,400,50,0,0,Black
2016-01-07,Grafion Comfort Feel Women's Full Coverage Bra,Clothing,749,349,400,53,0,0,Black
2016-01-07,Grafion Comfortable Women's Full Coverage Bra,Clothing,499,69,430,86,0,0,Blue
2016-01-07,PrivateLifes Privacy 4pcs Combo Women's Tube Bra,Clothing,1780,490,1290,73,0,0,Multicolor
2016-01-07,Wolfie Neonbrapeach101 Women's Push,Clothing,999,320,679,68,5,5,Pink
2016-01-07,Younky Non_Padded Women's Full Coverage Bra,Clothing,999,349,650,65,4,4,Multicolor
2016-01-07,PrivateLifes Polka Lace Women's T,Clothing,899,399,500,56,0,0,Red
2016-01-07,Tia by Ten on Ten Lacy Women's Push,Clothing,1199,255,944,79,1,1,Blue
2016-01-07,S4S Printed Women's Full Coverage Bra,Clothing,899,249,650,72,0,0,Black
2016-01-07,Grafion by Grafion,Clothing,1299,349,950,73,0,0,White
2016-01-07,S4S Printed Women's Full Coverage Bra,Clothing,599,139,460,77,0,0,Blue
2016-01-07,Lovinoform Latest Comfortable Stylist Non Padded Black Cotton Women's Full Coverage Bra,Clothing,1099,309,790,72,0,0,Black
2016-01-07,Tia by Ten on Ten Floral Women's Push,Clothing,1199,235,964,80,0,0,Blue
2016-01-07,Pink Pearl Blush Women's Full Coverage Bra,Clothing,499,199,300,60,0,0,White
2016-01-07,Tia by Ten on Ten Velvetina Women's Push,Clothing,1199,500,699,58,5,5,Dark Pink
2016-01-07,Urbaano Bridal Bra Pack Women's Full Coverage Bra,Clothing,1140,489,651,57,5,5,Purple
2016-01-07,S4S Stylish Women's Push,Clothing,799,179,620,78,0,0,Blue
2016-01-07,SAP Grey Women's T,Clothing,1700,500,1200,71,0,0,Grey
2016-01-07,Vivity Women's Plunge Bra,Clothing,1000,299,701,70,0,0,Black
2016-01-07,Vaishna Fashion Women's Full Coverage Bra,Clothing,630,259,371,59,0,0,Black
2016-01-07,Vaishna Fashion Women's Full Coverage Bra,Clothing,630,259,371,59,0,0,White
2016-01-07,S4S Women's Full Coverage Bra,Clothing,949,429,520,55,0,0,Light Blue
2016-01-07,S4S Stylish Women's Push,Clothing,849,229,620,73,0,0,Black
2016-01-07,Oleva Full Coverage Bra,Clothing,899,349,550,61,0,0,Black
2016-01-07,Ladyland Liz Women's Full Coverage Bra,Clothing,799,339,460,58,5,5,Black
2016-01-07,PrivateLifes Polka Lace Women's T,Clothing,899,399,500,56,0,0,Blue
2016-01-07,Lovinoform Latest Comfortable Stylist Non Padded Black Cotton Women's Full Coverage Bra,Clothing,999,299,700,70,0,0,Black
2016-01-07,Hemali Maroon Women's T,Clothing,1200,399,801,67,0,0,Maroon
2016-01-07,Luxemburg Bandaeu Women's Tube Bra,Clothing,1299,479,820,63,0,0,Purple
2016-01-07,Grafion by Grafion,Clothing,1749,469,1280,73,0,0,Blue
2016-01-07,Two Dots Comfortable Women's Sports Bra,Clothing,1199,499,700,58,0,0,Pink
2016-01-07,Grafion by Grafion,Clothing,649,279,370,57,0,0,White
2016-01-07,Sherry Velentine Women's Full Coverage Bra,Clothing,650,299,351,54,0,0,lavender-Black
2016-01-07,Urbaano Women's Full Coverage Bra,Clothing,900,399,501,56,5,5,Orange
2016-01-07,Glus Frontopen Women's Push,Clothing,999,420,579,58,0,0,Blue
2016-01-07,Ploomz Fashion Women's Push,Clothing,800,349,451,56,0,0,Blue
2016-01-07,Wolfie Fashion Women's Full Coverage Bra,Clothing,999,320,679,68,0,0,Maroon
2016-01-07,Oleva Women's Full Coverage Bra,Clothing,599,99,500,84,2.3,2.3,Black
2016-01-07,Vaishna Pro Women's Full Coverage Bra,Clothing,720,253,467,65,0,0,Beige
2016-01-07,PrettySecrets Fashion Women's Push,Clothing,899,809,90,10,5,5,Pink
2016-01-07,Lovinoform Latest Comfortable Stylist Non Padded Rani Cotton Women's Full Coverage Bra,Clothing,1199,429,770,64,0,0,Rani
2016-01-07,Magiq Zuhi Women's Full Coverage Bra,Clothing,650,250,400,62,1,1,Black
2016-01-07,S4S Printed Women's Full Coverage Bra,Clothing,949,289,660,70,0,0,Blue
2016-01-07,Oleva Women's Full Coverage Bra,Clothing,599,99,500,84,1,1,White
2016-01-07,"ShowTime Women's Full Coverage, T",Clothing,499,130,369,74,0,0,White
2016-01-07,Status Women's Minimizer Bra,Clothing,500,225,275,55,0,0,Multicolor
2016-01-07,Ladyland BOBBY Women's Full Coverage Bra,Clothing,749,299,450,60,0,0,Beige
2016-01-07,S4S Stylish Women's Push,Clothing,899,249,650,72,0,0,Black
2016-01-07,Grafion Comfortable Women's Full Coverage Bra,Clothing,499,129,370,74,0,0,White
2016-01-07,Luxemburg Strapless Bandaeu Women's Tube Bra,Clothing,799,299,500,63,0,0,Yellow
2016-01-07,Younky Fashion Women's Full Coverage Bra,Clothing,799,149,650,81,0,0,Beige
2016-01-07,Riya Gold Girl's Full Coverage Bra,Clothing,576,249,327,57,0,0,Beige
2016-01-07,Madaam Halter Women's Push,Clothing,527,234,293,56,0,0,Purple
2016-01-07,La Verite Pro Women's Tube Bra,Clothing,499,180,319,64,0,0,Beige
2016-01-07,Grafion Comfortable Women's Full Coverage Bra,Clothing,499,129,370,74,0,0,Red
2016-01-07,Q,Clothing,309,125,184,60,5,5,Blue
2016-01-07,Q,Clothing,359,149,210,59,0,0,Black
2016-01-07,Tia by Ten on Ten Leone Women's T,Clothing,999,399,600,60,0,0,Beige
2016-01-07,Urbaano Women's Full Coverage Bra,Clothing,600,225,375,63,0,0,Blue
2016-01-07,S4S Women's Full Coverage Bra,Clothing,849,225,624,74,0,0,Purple
2016-01-07,Oleva Women's Full Coverage Bra,Clothing,599,99,500,84,0,0,Maroon
2016-01-07,Glus FilletLove Women's T,Clothing,899,399,500,56,0,0,Purple
2016-01-07,Sonari D,Clothing,710,710,0,0,0,0,Cherry
2016-01-07,Urbaano Women's Full Coverage Bra,Clothing,390,189,201,52,0,0,Pink
2016-01-07,Grafion by Grafion,Clothing,649,289,360,56,0,0,White
2016-01-07,Florentyne Padded Push,Clothing,850,399,451,53,5,5,Black
2016-01-07,Luxemburg Strapless Bandaeu Women's Tube Bra,Clothing,799,299,500,63,0,0,Black
2016-01-07,S4S Stylish Women's Push,Clothing,799,200,599,75,0,0,Maroon
2016-01-07,Zet Zone Fashionable Women's Full Coverage Bra,Clothing,899,379,520,58,0,0,White
2016-01-07,"ShowTime Women's Full Coverage, T",Clothing,699,250,449,64,0,0,Pink
2016-01-07,S4S Comfortable Women's Full Coverage Bra,Clothing,799,189,610,76,0,0,White
2016-01-07,Ploomz Women's Full Coverage Bra,Clothing,1100,399,701,64,0,0,Dark Grey
2016-01-07,Tia by Ten on Ten Velvetina Women's Push,Clothing,1199,183,1016,85,0,0,Pink
2016-01-07,Hemali Green Women's T,Clothing,1200,399,801,67,4,4,Green
2016-01-07,Ploomz Fashion Women's Full Coverage Bra,Clothing,700,249,451,64,0,0,Powder Blue
2016-01-07,Lovelady BRALL001001 Women's Minimizer Bra,Clothing,875,379,496,57,0,0,White
2016-01-07,S4S Stylish Women's Push,Clothing,949,289,660,70,0,0,Yellow
2016-01-07,Vivity Women's Plunge Bra,Clothing,1000,299,701,70,3.8,3.8,White
2016-01-07,Ploomz Fashion Women's Full Coverage Bra,Clothing,800,349,451,56,0,0,Beige
2016-01-07,"ShowTime Women's Full Coverage, T",Clothing,599,200,399,67,0,0,White
2016-01-07,"ShowTime Women's Full Coverage, T",Clothing,299,135,164,55,0,0,Beige
2016-01-07,S4S Printed Women's Full Coverage Bra,Clothing,799,199,600,75,0,0,Red
2016-01-07,Madaam NonPadded Women's Tube Bra,Clothing,647,284,363,56,2.5,2.5,Multicolor
2016-01-07,Nutex by Insaler Women's Full Coverage Bra,Clothing,650,299,351,54,5,5,Pink
2016-01-07,Grafion Fashion Women's Tube Bra,Clothing,649,279,370,57,0,0,Pink
2016-01-07,Vaishna Fashion Women's Full Coverage Bra,Clothing,200,94,106,53,0,0,Black
2016-01-07,Ploomz Fashion Women's Push,Clothing,950,349,601,63,0,0,Black Multi
2016-01-07,Glus Angellove Women's T,Clothing,799,349,450,56,0,0,Purple
2016-01-07,Tia by Ten on Ten Suzy Women's T,Clothing,999,399,600,60,0,0,Grey
2016-01-07,Vaishna Pro Women's Full Coverage Bra,Clothing,480,175,305,64,0,0,Beige
2016-01-07,Grafion by Grafion,Clothing,899,399,500,56,0,0,White
2016-01-07,"ShowTime Women's Full Coverage, T",Clothing,450,130,320,71,0,0,White
2016-01-07,S4S Stylish Women's Push,Clothing,949,289,660,70,0,0,Light Pink
2016-01-07,Glus Yadiali Women's Push,Clothing,999,399,600,60,0,0,Purple
2016-01-07,Status Mansi Cream Black Women's Push,Clothing,700,299,401,57,0,0,Black
2016-01-07,ShowTime Women's T,Clothing,599,140,459,77,0,0,Black
2016-01-07,Lovinoform Latest Comfortable Stylist Non Padded Rust Cotton Women's Full Coverage Bra,Clothing,1099,309,790,72,0,0,Rust
2016-01-07,Page3 P3TBB01 Women's Tube Bra,Clothing,399,160,239,60,0,0,Black
2016-01-07,Sober Touch Pro Women's Full Coverage Bra,Clothing,799,375,424,53,0,0,Pink
2016-01-07,Roopsi Vastram Harshi,Clothing,225,95,130,58,0,0,White
2016-01-07,S4S Women's Full Coverage Bra,Clothing,849,225,624,74,0,0,Pink
2016-01-07,Grafion Comfortable Women's Full Coverage Bra,Clothing,499,139,360,72,0,0,Red
2016-01-07,Vivity Comfortable Women's Plunge Bra,Clothing,1200,299,901,75,0,0,Grey
2016-01-07,Oleva Full Coverage Bra,Clothing,999,299,700,70,0,0,Multicolor
2016-01-07,Glus PerfectBody Women's T,Clothing,799,349,450,56,0,0,Black
2016-01-07,Urbaano Lace Bra Women's Full Coverage Bra,Clothing,780,299,481,62,0,0,Purple
2016-01-07,S4S Comfortable Women's Full Coverage Bra,Clothing,1049,375,674,64,0,0,Maroon
2016-01-07,PrettySecrets White Second Skin Women's Full Coverage Bra,Clothing,399,160,239,60,0,0,White
2016-01-07,Itsmuahlife by ItsMuahLife,Clothing,999,299,700,70,0,0,White
2016-01-07,S4S Women's Full Coverage Bra,Clothing,849,315,534,63,0,0,Green
2016-01-07,Vivity Women's Plunge Bra,Clothing,1000,299,701,70,1,1,Red
2016-01-07,Grafion Comfortable Women's Full Coverage Bra,Clothing,499,89,410,82,0,0,White
2016-01-07,Magiq Nice Merry Women's Push,Clothing,280,120,160,57,5,5,Maroon
2016-01-07,Vivity Casual Women's Full Coverage Bra,Clothing,1800,499,1301,72,0,0,Black
2016-01-07,Glus LiftUP Women's Push,Clothing,950,399,551,58,0,0,Yellow
2016-01-07,Ladyland Dia Women's Full Coverage Bra,Clothing,749,299,450,60,5,5,Beige
2016-01-07,Wolfie Polkadotturqoise105 Women's Push,Clothing,999,320,679,68,5,5,Turquise
2016-01-07,Grafion Comfortable Women's Full Coverage Bra,Clothing,499,119,380,76,0,0,White
2016-01-07,Glus Accu Point Women's T,Clothing,1199,349,850,71,0,0,White
2016-01-07,Urbaano Bridal Bra Pack Women's Full Coverage Bra,Clothing,990,459,531,54,0,0,White
2016-01-07,Ploomz Fashion Women's T,Clothing,1100,349,751,68,0,0,Grey & Black
2016-01-07,S4S Women's Full Coverage Bra,Clothing,949,300,649,68,0,0,Pink
2016-01-07,Ploomz Women's T,Clothing,1100,349,751,68,0,0,Carrot Red
2016-01-07,Luxemburg Sports Women's Push,Clothing,999,399,600,60,0,0,White
2016-01-07,Glus Perfect Body Women's T,Clothing,899,399,500,56,0,0,Green
2016-01-07,Wolfie RibbonMaroon118 Women's Push,Clothing,1099,320,779,71,5,5,Maroon
2016-01-07,Tia by Ten on Ten Comforting Women's Full Coverage Bra,Clothing,599,255,344,57,3,3,Orange
2016-01-07,La Verite Pro Women's Tube Bra,Clothing,499,190,309,62,0,0,Navy
2016-01-07,Urbaano Women's Full Coverage Bra,Clothing,450,199,251,56,0,0,Pink
2016-01-07,Magiq Ado tube Women's Tube Bra,Clothing,450,160,290,64,0,0,White
2016-01-07,Oleva Women's Full Coverage Bra,Clothing,599,99,500,84,0,0,Purple
2016-01-07,Status Fashion Women's Full Coverage Bra,Clothing,1000,399,601,60,0,0,White
2016-01-07,Vaishna Pro Women's Full Coverage Bra,Clothing,720,253,467,65,0,0,Black
2016-01-07,Grafion by Grafion,Clothing,599,279,320,53,0,0,Pink
2016-01-07,Ploomz Fashion Women's Full Coverage Bra,Clothing,1100,399,701,64,0,0,Grey
2016-01-07,Grafion by Grafion,Clothing,649,289,360,56,0,0,Blue
2016-01-07,S4S Stylish Women's Full Coverage Bra,Clothing,899,275,624,69,0,0,Purple
2016-01-07,JSR Paris Beauty COTTON NET Women's Full Coverage Bra,Clothing,1407,557,850,60,0,0,RED
2016-01-07,Glus Sweet Love Women's T,Clothing,1299,499,800,62,0,0,Purple
2016-01-07,PrivateLifes Strapless Women's Push,Clothing,899,429,470,52,0,0,Red
2016-01-07,La Verite Pro Women's Tube Bra,Clothing,499,190,309,62,0,0,Light Pink
2016-01-07,Ploomz Fashion Women's Push,Clothing,900,329,571,63,0,0,Blue
2016-01-07,Ploomz Fashion Women's Full Coverage Bra,Clothing,650,299,351,54,1,1,Blue
2016-01-07,Grafion Comfortable Women's Full Coverage Bra,Clothing,499,139,360,72,0,0,Black
2016-01-07,S4S Women's Full Coverage Bra,Clothing,649,149,500,77,0,0,Pink
2016-01-07,S4S Stylish Women's Full Coverage Bra,Clothing,799,179,620,78,0,0,Green
2016-01-07,Muquam Stretchable Bandeau Women's Tube Bra,Clothing,699,249,450,64,0,0,White
2016-01-07,Vivity Women's Plunge Bra,Clothing,1000,299,701,70,4,4,Dark Blue
2016-01-07,Riya Gold Women's Full Coverage Bra,Clothing,1080,349,731,68,0,0,Red
2016-01-07,Vivity Plain Women's Full Coverage Bra,Clothing,1000,299,701,70,0,0,White
2016-01-07,SK Dreams Fashion Women's Full Coverage Bra,Clothing,799,349,450,56,0,0,Multicolor
2016-01-07,Ploomz Women's T,Clothing,1000,399,601,60,0,0,Light Purple
2016-01-07,Grafion Comfortable Women's Full Coverage Bra,Clothing,499,109,390,78,0,0,Green
2016-01-07,Younky Fashion Women's Full Coverage Bra,Clothing,999,149,850,85,0,0,Light Blue
2016-01-07,Lovinoform Latest Comfortable Stylist Non Padded Pink Cotton Women's Full Coverage Bra,Clothing,1199,409,790,66,0,0,Pink
2016-01-07,Wolfie LeoBeige107 Women's Push,Clothing,1099,319,780,71,0,0,Beige
2016-01-07,"ShowTime Women's Full Coverage, T",Clothing,699,180,519,74,0,0,White
2016-01-07,Ploomz Women's Push,Clothing,1000,349,651,65,0,0,Purple
2016-01-07,Lovinoform Latest Comfortable Stylist Non Padded Red Cotton Women's Full Coverage Bra,Clothing,999,349,650,65,0,0,Red
2016-01-07,Ladyland BOBBY Women's Full Coverage Bra,Clothing,749,299,450,60,5,5,Beige
2016-01-07,Ploomz Women's T,Clothing,1000,399,601,60,0,0,Light Blue
2016-01-07,Grafion Comfortable Women's Full Coverage Bra,Clothing,499,59,440,88,0,0,Cream
2016-01-07,Glus LiftU Women's Push,Clothing,950,399,551,58,0,0,Magentta
2016-01-07,PrivateLifes Strapless Women's Push,Clothing,899,429,470,52,0,0,Black
2016-01-07,Urbaano Lace Bra Women's Full Coverage Bra,Clothing,1170,399,771,66,0,0,Red
2016-01-07,Muquam Stretchable Bandeau Women's Tube Bra,Clothing,1199,499,700,58,0,0,Beige
2016-01-07,Tia by Ten on Ten Melange Women's Full Coverage Bra,Clothing,1199,259,940,78,1,1,Grey Melange
2016-01-07,S4S Stylish Women's Push,Clothing,999,349,650,65,0,0,Pink
2016-01-07,S4S Comfortable Women's Full Coverage Bra,Clothing,949,300,649,68,0,0,White
2016-01-07,Sherry Velentine Women's Full Coverage Bra,Clothing,650,299,351,54,0,0,Green-Black
2016-01-07,Tia by Ten on Ten Eliana Women's Full Coverage Bra,Clothing,599,132,467,78,0,0,Beige
2016-01-07,"ShowTime Women's Full Coverage, Sports Bra",Clothing,399,160,239,60,0,0,Beige
2016-01-07,Grafion Fashion Women's Full Coverage Bra,Clothing,699,309,390,56,0,0,Black
2016-01-07,Secret Wish Shiny Pink Comfy Women's Full Coverage Bra,Clothing,1198,299,899,75,0,0,Pink
2016-01-07,S4S Comfortable Women's Full Coverage Bra,Clothing,1049,419,630,60,0,0,Light Pink
2016-01-07,Grafion Comfortable Women's Full Coverage Bra,Clothing,499,69,430,86,0,0,Black
2016-01-07,Wolfie Neonbrablue103 Women's Push,Clothing,999,320,679,68,5,5,Blue
2016-01-07,Grafion Comfortable Women's Full Coverage Bra,Clothing,499,109,390,78,0,0,Maroon
2016-01-07,Q,Clothing,359,149,210,59,0,0,Rani
2016-01-07,Younky Fashion Women's Full Coverage Bra,Clothing,1299,149,1150,89,0,0,Black
2016-01-07,S4S Women's Full Coverage Bra,Clothing,749,199,550,73,0,0,Light Blue
2016-01-07,Two Dots Comfortable Women's Sports Bra,Clothing,1199,499,700,58,0,0,Beige
2016-01-07,Page3 P3TBW Women's Tube Bra,Clothing,399,160,239,60,0,0,White
2016-01-07,Younky Fashion Women's Full Coverage Bra,Clothing,999,149,850,85,0,0,Multicolor
2016-01-07,Younky Fashion Women's T,Clothing,999,149,850,85,0,0,Black
2016-01-07,Urbaano Women's Full Coverage Bra,Clothing,300,129,171,57,0,0,Yellow
2016-01-07,Wolfie Designred110 Women's Push,Clothing,999,320,679,68,5,5,Red
2016-01-07,Grafion by Grafion,Clothing,1799,499,1300,72,0,0,Beige
2016-01-07,Magiq Zuhi Women's Full Coverage Bra,Clothing,325,130,195,60,0,0,Black
2016-01-07,Tia by Ten on Ten Lacy Women's Push,Clothing,1199,259,940,78,0,0,Beige
2016-01-07,Wolfie Neonbrapink102 Women's Push,Clothing,999,320,679,68,5,5,Pink
2016-01-07,Ploomz Women's Push,Clothing,1200,399,801,67,0,0,Pink
2016-01-07,Oleva Women's Full Coverage Bra,Clothing,599,99,500,84,1,1,LightPink
2016-01-07,Peri Peri Women's Bra,Clothing,1199,419,780,65,3.8,3.8,Red
2016-01-07,Tia by Ten on Ten Fashion Women's Push,Clothing,1199,189,1010,84,0,0,Black
2016-01-07,Ploomz Fashion Women's Push,Clothing,800,329,471,59,0,0,Black
2016-01-07,S4S Women's Full Coverage Bra,Clothing,949,429,520,55,0,0,Green
2016-01-07,Status Women's Minimizer Bra,Clothing,700,299,401,57,0,0,Red
2016-01-07,Ploomz Fashion Women's T,Clothing,900,399,501,56,0,0,Yellow
2016-01-07,S4S Comfortable Women's Full Coverage Bra,Clothing,849,239,610,72,0,0,White
2016-01-07,Muquam Stretchable Bandeau Women's Tube Bra,Clothing,699,249,450,64,0,0,Grey
